Commodity_Classification,Commodity,Classification,County,Market,Date,Year,Month,Year_Month,WeekofYear,Year_Week,SupplyVolume,Retail,Wholesale,Unit
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kawangware_Market,2023-05-04,2023,5,2023-05,18,2023-18,3500.0,63.64,54.55,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Uasin-Gishu,Cheptiret_Uasin_Gishu_Market,2023-05-04,2023,5,2023-05,18,2023-18,5000.0,75.0,65.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Uasin-Gishu,Eldoret_Main_Market,2023-05-04,2023,5,2023-05,18,2023-18,3000.0,85.0,75.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Ngurubani_Market,2023-05-05,2023,5,2023-05,18,2023-18,5000.0,80.0,61.11,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kawangware_Market,2023-05-05,2023,5,2023-05,18,2023-18,6000.0,65.45,55.45,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kangemi_Market,2023-05-05,2023,5,2023-05,18,2023-18,3500.0,64.55,70.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Uasin-Gishu,Eldoret_Main_Market,2023-05-05,2023,5,2023-05,18,2023-18,1200.0,85.0,75.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Makutano_Kirinyaga_Market,2023-05-06,2023,5,2023-05,18,2023-18,4000.0,75.0,61.11,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kawangware_Market,2023-05-06,2023,5,2023-05,18,2023-18,5000.0,65.45,55.45,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kangemi_Market,2023-05-06,2023,5,2023-05,18,2023-18,3500.0,64.55,70.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kangemi_Market,2023-05-07,2023,5,2023-05,18,2023-19,4250.0,65.45,71.11,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Kutus_Market,2023-05-08,2023,5,2023-05,19,2023-19,4500.0,85.11,70.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Kagio_Market,2023-05-08,2023,5,2023-05,19,2023-19,4000.0,80.0,61.11,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kawangware_Market,2023-05-08,2023,5,2023-05,19,2023-19,6000.0,65.45,55.45,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kangemi_Market,2023-05-08,2023,5,2023-05,19,2023-19,4250.0,65.45,72.22,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Uasin-Gishu,Mois_Bridge_Market,2023-05-08,2023,5,2023-05,19,2023-19,1800.0,85.0,65.56,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Uasin-Gishu,Eldoret_Main_Market,2023-05-08,2023,5,2023-05,19,2023-19,5400.0,90.0,75.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Kerugoya_Market,2023-05-09,2023,5,2023-05,19,2023-19,4000.0,100.0,70.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Ngurubani_Market,2023-05-09,2023,5,2023-05,19,2023-19,6000.0,80.0,62.22,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Mombasa,Kongowea_Market,2023-05-09,2023,5,2023-05,19,2023-19,12000.0,75.0,66.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kawangware_Market,2023-05-09,2023,5,2023-05,19,2023-19,3500.0,65.45,55.45,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kangemi_Market,2023-05-09,2023,5,2023-05,19,2023-19,4250.0,65.45,71.11,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Makutano_Kirinyaga_Market,2023-05-10,2023,5,2023-05,19,2023-19,3000.0,170.0,63.33,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Uasin-Gishu,Eldoret_Main_Market,2023-05-10,2023,5,2023-05,19,2023-19,5400.0,100.0,90.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Kutus_Market,2023-05-11,2023,5,2023-05,19,2023-19,0.0,84.03,72.22,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kangemi_Market,2023-05-11,2023,5,2023-05,19,2023-19,4250.0,65.45,70.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Uasin-Gishu,Cheptiret_Uasin_Gishu_Market,2023-05-11,2023,5,2023-05,19,2023-19,3000.0,75.0,70.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Kerugoya_Market,2023-05-12,2023,5,2023-05,19,2023-19,4000.0,100.0,70.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kawangware_Market,2023-05-12,2023,5,2023-05,19,2023-19,5000.0,66.36,55.45,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kangemi_Market,2023-05-12,2023,5,2023-05,19,2023-19,4250.0,65.45,71.11,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Makutano_Kirinyaga_Market,2023-05-13,2023,5,2023-05,19,2023-19,4000.0,90.0,63.33,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Ngurubani_Market,2023-05-13,2023,5,2023-05,19,2023-19,6000.0,80.0,60.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kawangware_Market,2023-05-13,2023,5,2023-05,19,2023-19,3500.0,65.45,56.36,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kawangware_Market,2023-05-14,2023,5,2023-05,19,2023-20,2500.0,67.27,57.27,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Kagio_Market,2023-05-15,2023,5,2023-05,20,2023-20,4500.0,100.0,61.11,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Kutus_Market,2023-05-15,2023,5,2023-05,20,2023-20,0.0,90.5,72.22,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Mombasa,Sega_Market,2023-05-15,2023,5,2023-05,20,2023-20,1000.0,90.0,90.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kangemi_Market,2023-05-15,2023,5,2023-05,20,2023-20,3000.0,80.0,70.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kawangware_Market,2023-05-15,2023,5,2023-05,20,2023-20,6000.0,67.27,57.27,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Uasin-Gishu,Eldoret_Main_Market,2023-05-15,2023,5,2023-05,20,2023-20,5400.0,100.0,85.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Ngurubani_Market,2023-05-16,2023,5,2023-05,20,2023-20,6000.0,80.0,61.11,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kawangware_Market,2023-05-16,2023,5,2023-05,20,2023-20,5000.0,67.27,57.27,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Uasin-Gishu,Mois_Bridge_Market,2023-05-16,2023,5,2023-05,20,2023-20,1800.0,90.0,72.22,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Makutano_Kirinyaga_Market,2023-05-17,2023,5,2023-05,20,2023-20,4000.0,80.0,61.11,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kangemi_Market,2023-05-17,2023,5,2023-05,20,2023-20,3000.0,80.0,73.33,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kawangware_Market,2023-05-17,2023,5,2023-05,20,2023-20,3000.0,67.27,57.27,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Uasin-Gishu,Eldoret_Main_Market,2023-05-17,2023,5,2023-05,20,2023-20,5400.0,90.0,85.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Kutus_Market,2023-05-18,2023,5,2023-05,20,2023-20,0.0,87.34,72.22,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kangemi_Market,2023-05-18,2023,5,2023-05,20,2023-20,3000.0,80.0,72.22,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kawangware_Market,2023-05-18,2023,5,2023-05,20,2023-20,2800.0,67.27,57.27,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Ngurubani_Market,2023-05-19,2023,5,2023-05,20,2023-20,6000.0,80.0,61.11,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Makutano_Kirinyaga_Market,2023-05-19,2023,5,2023-05,20,2023-20,5000.0,80.0,61.11,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Mombasa,Sega_Market,2023-05-19,2023,5,2023-05,20,2023-20,720.0,100.0,80.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kawangware_Market,2023-05-19,2023,5,2023-05,20,2023-20,5000.0,70.91,60.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Uasin-Gishu,Cheptiret_Uasin_Gishu_Market,2023-05-19,2023,5,2023-05,20,2023-20,5000.0,85.0,75.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kawangware_Market,2023-05-20,2023,5,2023-05,20,2023-20,3000.0,70.0,60.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Kerugoya_Market,2023-05-22,2023,5,2023-05,21,2023-21,4500.0,100.0,75.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Kutus_Market,2023-05-22,2023,5,2023-05,21,2023-21,0.0,80.0,72.22,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kawangware_Market,2023-05-22,2023,5,2023-05,21,2023-21,6000.0,84.44,73.33,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Gikomba_Market,2023-05-22,2023,5,2023-05,21,2023-21,4754.0,85.0,80.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Nyamakima_Market,2023-05-22,2023,5,2023-05,21,2023-21,4754.0,100.0,77.78,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kangemi_Market,2023-05-22,2023,5,2023-05,21,2023-21,4754.0,90.0,71.11,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Uasin-Gishu,Eldoret_Main_Market,2023-05-22,2023,5,2023-05,21,2023-21,5400.0,100.0,90.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Gikomba_Market,2023-05-23,2023,5,2023-05,21,2023-21,4754.0,90.0,80.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Nyamakima_Market,2023-05-23,2023,5,2023-05,21,2023-21,4754.0,100.0,77.78,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kangemi_Market,2023-05-23,2023,5,2023-05,21,2023-21,4754.0,90.0,70.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Uasin-Gishu,Mois_Bridge_Market,2023-05-23,2023,5,2023-05,21,2023-21,2700.0,95.0,72.22,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Uasin-Gishu,Cheptiret_Uasin_Gishu_Market,2023-05-23,2023,5,2023-05,21,2023-21,3000.0,90.0,80.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Makutano_Kirinyaga_Market,2023-05-24,2023,5,2023-05,21,2023-21,2500.0,80.0,60.56,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Ngurubani_Market,2023-05-24,2023,5,2023-05,21,2023-21,5500.0,80.0,58.89,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kawangware_Market,2023-05-24,2023,5,2023-05,21,2023-21,4754.0,90.0,76.67,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Gikomba_Market,2023-05-24,2023,5,2023-05,21,2023-21,4754.0,87.5,80.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Nyamakima_Market,2023-05-24,2023,5,2023-05,21,2023-21,4754.0,100.0,77.78,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Uasin-Gishu,Eldoret_Main_Market,2023-05-24,2023,5,2023-05,21,2023-21,6300.0,100.0,90.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Kutus_Market,2023-05-25,2023,5,2023-05,21,2023-21,0.0,84.75,72.22,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Mombasa,Kongowea_Market,2023-05-25,2023,5,2023-05,21,2023-21,12000.0,75.0,64.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kawangware_Market,2023-05-25,2023,5,2023-05,21,2023-21,4754.0,80.0,76.67,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Gikomba_Market,2023-05-25,2023,5,2023-05,21,2023-21,4754.0,100.0,77.78,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kangemi_Market,2023-05-25,2023,5,2023-05,21,2023-21,4754.0,90.0,72.22,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Uasin-Gishu,Eldoret_Main_Market,2023-05-25,2023,5,2023-05,21,2023-21,6300.0,100.0,90.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Kerugoya_Market,2023-05-26,2023,5,2023-05,21,2023-21,4000.0,100.0,75.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Makutano_Kirinyaga_Market,2023-05-26,2023,5,2023-05,21,2023-21,3000.0,80.0,61.11,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Ngurubani_Market,2023-05-26,2023,5,2023-05,21,2023-21,5000.0,80.0,60.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Nyamakima_Market,2023-05-26,2023,5,2023-05,21,2023-21,4754.0,100.0,77.78,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kawangware_Market,2023-05-26,2023,5,2023-05,21,2023-21,3508.0,90.0,80.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Uasin-Gishu,Eldoret_Main_Market,2023-05-26,2023,5,2023-05,21,2023-21,5400.0,100.0,90.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Kutus_Market,2023-05-29,2023,5,2023-05,22,2023-22,0.0,89.69,74.44,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kawangware_Market,2023-05-29,2023,5,2023-05,22,2023-22,3000.0,80.0,80.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Nyamakima_Market,2023-05-29,2023,5,2023-05,22,2023-22,3000.0,100.0,77.78,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kangemi_Market,2023-05-29,2023,5,2023-05,22,2023-22,3000.0,100.0,70.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Uasin-Gishu,Mois_Bridge_Market,2023-05-29,2023,5,2023-05,22,2023-22,4500.0,95.0,75.56,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Nyamakima_Market,2023-05-30,2023,5,2023-05,22,2023-22,3000.0,90.0,77.78,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Gikomba_Market,2023-05-30,2023,5,2023-05,22,2023-22,3000.0,100.0,77.78,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Makutano_Kirinyaga_Market,2023-05-31,2023,5,2023-05,22,2023-22,2100.0,75.0,58.89,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Ngurubani_Market,2023-05-31,2023,5,2023-05,22,2023-22,5000.0,80.0,60.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Mombasa,Kongowea_Market,2023-05-31,2023,5,2023-05,22,2023-22,12000.0,65.0,59.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kawangware_Market,2023-05-31,2023,5,2023-05,22,2023-22,3000.0,90.0,70.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Nyamakima_Market,2023-05-31,2023,5,2023-05,22,2023-22,3000.0,100.0,77.78,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Gikomba_Market,2023-05-31,2023,5,2023-05,22,2023-22,3000.0,100.0,77.78,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Uasin-Gishu,Cheptiret_Uasin_Gishu_Market,2023-05-31,2023,5,2023-05,22,2023-22,3000.0,90.0,80.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kawangware_Market,2023-06-01,2023,6,2023-06,22,2023-22,3500.0,95.0,80.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Kerugoya_Market,2023-06-02,2023,6,2023-06,22,2023-22,4000.0,100.0,70.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Ngurubani_Market,2023-06-02,2023,6,2023-06,22,2023-22,6500.0,80.0,61.11,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Makutano_Kirinyaga_Market,2023-06-02,2023,6,2023-06,22,2023-22,3100.0,75.0,60.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Gikomba_Market,2023-06-02,2023,6,2023-06,22,2023-22,3000.0,100.0,80.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kawangware_Market,2023-06-02,2023,6,2023-06,22,2023-22,2000.0,100.0,85.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Nyamakima_Market,2023-06-02,2023,6,2023-06,22,2023-22,3000.0,100.0,77.78,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Uasin-Gishu,Eldoret_Main_Market,2023-06-02,2023,6,2023-06,22,2023-22,5400.0,100.0,90.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kawangware_Market,2023-06-04,2023,6,2023-06,22,2023-23,1000.0,100.0,80.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kawangware_Market,2023-06-04,2023,6,2023-06,22,2023-23,1000.0,100.0,80.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kawangware_Market,2023-06-04,2023,6,2023-06,22,2023-23,1000.0,100.0,80.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Kagio_Market,2023-06-05,2023,6,2023-06,23,2023-23,4000.0,100.0,61.11,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Kutus_Market,2023-06-05,2023,6,2023-06,23,2023-23,0.0,87.72,72.22,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Nyamakima_Market,2023-06-05,2023,6,2023-06,23,2023-23,1800.0,100.0,77.78,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Gikomba_Market,2023-06-05,2023,6,2023-06,23,2023-23,1800.0,100.0,81.11,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kangemi_Market,2023-06-05,2023,6,2023-06,23,2023-23,1800.0,100.0,70.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Uasin-Gishu,Mois_Bridge_Market,2023-06-05,2023,6,2023-06,23,2023-23,4500.0,90.0,73.33,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Uasin-Gishu,Eldoret_Main_Market,2023-06-05,2023,6,2023-06,23,2023-23,5400.0,100.0,90.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Kerugoya_Market,2023-06-06,2023,6,2023-06,23,2023-23,4000.0,100.0,75.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Ngurubani_Market,2023-06-06,2023,6,2023-06,23,2023-23,6000.0,75.0,55.56,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Mombasa,Sega_Market,2023-06-06,2023,6,2023-06,23,2023-23,900.0,80.0,75.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Gikomba_Market,2023-06-06,2023,6,2023-06,23,2023-23,1800.0,100.0,81.11,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kawangware_Market,2023-06-06,2023,6,2023-06,23,2023-23,1000.0,100.0,77.78,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Nyamakima_Market,2023-06-06,2023,6,2023-06,23,2023-23,9000.0,100.0,77.78,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kangemi_Market,2023-06-06,2023,6,2023-06,23,2023-23,1800.0,100.0,66.67,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Uasin-Gishu,Eldoret_Main_Market,2023-06-06,2023,6,2023-06,23,2023-23,5400.0,100.0,90.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Mombasa,Sega_Market,2023-06-07,2023,6,2023-06,23,2023-23,1800.0,80.0,75.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Nyamakima_Market,2023-06-07,2023,6,2023-06,23,2023-23,5400.0,100.0,77.78,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Gikomba_Market,2023-06-07,2023,6,2023-06,23,2023-23,1800.0,100.0,80.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Uasin-Gishu,Cheptiret_Uasin_Gishu_Market,2023-06-07,2023,6,2023-06,23,2023-23,3000.0,90.0,85.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Uasin-Gishu,Eldoret_Main_Market,2023-06-07,2023,6,2023-06,23,2023-23,2700.0,100.0,90.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Kutus_Market,2023-06-08,2023,6,2023-06,23,2023-23,0.0,84.03,72.22,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Kagio_Market,2023-06-08,2023,6,2023-06,23,2023-23,4000.0,100.0,62.22,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Gikomba_Market,2023-06-08,2023,6,2023-06,23,2023-23,1800.0,100.0,80.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Nyamakima_Market,2023-06-08,2023,6,2023-06,23,2023-23,5400.0,100.0,77.78,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Uasin-Gishu,Eldoret_Main_Market,2023-06-08,2023,6,2023-06,23,2023-23,5400.0,100.0,90.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Ngurubani_Market,2023-06-09,2023,6,2023-06,23,2023-23,5500.0,80.0,66.67,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Kerugoya_Market,2023-06-09,2023,6,2023-06,23,2023-23,4000.0,100.0,75.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Mombasa,Sega_Market,2023-06-09,2023,6,2023-06,23,2023-23,900.0,85.0,80.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Makutano_Kirinyaga_Market,2023-06-10,2023,6,2023-06,23,2023-23,3000.0,85.0,65.56,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kawangware_Market,2023-06-10,2023,6,2023-06,23,2023-23,3000.0,100.0,80.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Kerugoya_Market,2023-06-12,2023,6,2023-06,24,2023-24,4200.0,100.0,75.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Kutus_Market,2023-06-12,2023,6,2023-06,24,2023-24,0.0,86.21,73.33,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Nyamakima_Market,2023-06-12,2023,6,2023-06,24,2023-24,2000.0,100.0,77.78,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Gikomba_Market,2023-06-12,2023,6,2023-06,24,2023-24,2000.0,100.0,80.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kawangware_Market,2023-06-12,2023,6,2023-06,24,2023-24,5000.0,100.0,80.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kangemi_Market,2023-06-12,2023,6,2023-06,24,2023-24,2000.0,90.0,70.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Uasin-Gishu,Eldoret_Main_Market,2023-06-12,2023,6,2023-06,24,2023-24,5400.0,100.0,90.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Ngurubani_Market,2023-06-13,2023,6,2023-06,24,2023-24,5000.0,80.0,64.44,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Mombasa,Kongowea_Market,2023-06-13,2023,6,2023-06,24,2023-24,12000.0,75.0,64.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kangemi_Market,2023-06-13,2023,6,2023-06,24,2023-24,2000.0,80.0,75.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Gikomba_Market,2023-06-13,2023,6,2023-06,24,2023-24,2000.0,100.0,80.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Gikomba_Market,2023-06-13,2023,6,2023-06,24,2023-24,2000.0,100.0,80.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Nyamakima_Market,2023-06-13,2023,6,2023-06,24,2023-24,2000.0,100.0,77.78,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kawangware_Market,2023-06-13,2023,6,2023-06,24,2023-24,1000.0,100.0,80.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Uasin-Gishu,Cheptiret_Uasin_Gishu_Market,2023-06-13,2023,6,2023-06,24,2023-24,3000.0,100.0,90.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Makutano_Kirinyaga_Market,2023-06-14,2023,6,2023-06,24,2023-24,2000.0,80.0,68.89,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Gikomba_Market,2023-06-14,2023,6,2023-06,24,2023-24,2000.0,100.0,80.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kangemi_Market,2023-06-14,2023,6,2023-06,24,2023-24,2000.0,90.0,71.11,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Nyamakima_Market,2023-06-14,2023,6,2023-06,24,2023-24,2000.0,100.0,77.78,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kawangware_Market,2023-06-14,2023,6,2023-06,24,2023-24,1000.0,100.0,80.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Uasin-Gishu,Eldoret_Main_Market,2023-06-14,2023,6,2023-06,24,2023-24,5400.0,100.0,90.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Kutus_Market,2023-06-15,2023,6,2023-06,24,2023-24,0.0,90.91,72.22,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kangemi_Market,2023-06-15,2023,6,2023-06,24,2023-24,2000.0,100.0,70.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Gikomba_Market,2023-06-15,2023,6,2023-06,24,2023-24,2000.0,95.0,77.78,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Nyamakima_Market,2023-06-15,2023,6,2023-06,24,2023-24,2000.0,100.0,77.78,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Ngurubani_Market,2023-06-16,2023,6,2023-06,24,2023-24,6000.0,80.0,71.11,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Kerugoya_Market,2023-06-16,2023,6,2023-06,24,2023-24,4000.0,100.0,70.0,Kg
