County,Date,Agri_WholeSale,Commodity_Classification,Year_Week,Week_of_Year,Market,Year,Month,Year_Month,Supply_Volume,Retail_Price,Kamis_WholeSale,Unit
Nairobi,2024-01-23,46.11,Dry_White_Maize,2024-03,4,Gikomba_Market,2024,1,2024-01,8500.0,75.0,66.67,Kg
Nairobi,2024-01-23,46.11,Dry_White_Maize,2024-03,4,Nyamakima_Market,2024,1,2024-01,6000.0,80.0,52.22,Kg
Nairobi,2024-01-23,46.11,Dry_White_Maize,2024-03,4,Gikomba_Market,2024,1,2024-01,3500.0,80.0,61.11,Kg
Nairobi,2024-01-31,45.52,Dry_White_Maize,2024-04,5,Nyamakima_Market,2024,1,2024-01,5000.0,78.0,53.0,Kg
Nairobi,2024-01-31,45.52,Dry_White_Maize,2024-04,5,Gikomba_Market,2024,1,2024-01,5000.0,75.0,66.67,Kg
Nairobi,2024-01-31,45.52,Dry_White_Maize,2024-04,5,Nyamakima_Market,2024,2,2024-02,5000.0,78.0,52.22,Kg
Nairobi,2024-02-08,43.33,Dry_White_Maize,2024-05,6,Nyamakima_Market,2024,2,2024-02,5250.0,78.0,53.0,Kg
Nairobi,2024-02-08,43.33,Dry_White_Maize,2024-05,6,Gikomba_Market,2024,2,2024-02,5250.0,75.0,66.67,Kg
Nairobi,2024-02-08,43.33,Dry_White_Maize,2024-05,6,Gikomba_Market,2024,2,2024-02,5250.0,80.0,66.67,Kg
Nairobi,2024-02-08,43.33,Dry_White_Maize,2024-05,6,Nyamakima_Market,2024,2,2024-02,5250.0,78.0,52.22,Kg
Nairobi,2024-02-08,43.33,Dry_White_Maize,2024-05,6,Nyamakima_Market,2024,2,2024-02,5250.0,78.0,52.22,Kg
Nairobi,2024-02-15,41.11,Dry_White_Maize,2024-06,7,Nyamakima_Market,2024,2,2024-02,11000.0,78.0,52.22,Kg
Nairobi,2024-02-15,41.11,Dry_White_Maize,2024-06,7,Gikomba_Market,2024,2,2024-02,11000.0,75.0,61.11,Kg
Nairobi,2024-02-15,41.11,Dry_White_Maize,2024-06,7,Nyamakima_Market,2024,2,2024-02,11000.0,70.0,44.44,Kg
Nairobi,2024-02-15,41.11,Dry_White_Maize,2024-06,7,Nyamakima_Market,2024,2,2024-02,11000.0,70.0,44.44,Kg
Nairobi,2024-02-15,41.11,Dry_White_Maize,2024-06,7,Nyamakima_Market,2024,2,2024-02,11000.0,70.0,44.44,Kg
Nairobi,2024-02-15,41.11,Dry_White_Maize,2024-06,7,Nyamakima_Market,2024,2,2024-02,11000.0,78.0,52.22,Kg
Nairobi,2024-02-15,41.11,Dry_White_Maize,2024-06,7,Gikomba_Market,2024,2,2024-02,11000.0,75.0,61.11,Kg
Nairobi,2024-02-15,41.11,Dry_White_Maize,2024-06,7,Nyamakima_Market,2024,2,2024-02,11000.0,70.0,44.44,Kg
Nairobi,2024-02-15,41.11,Dry_White_Maize,2024-06,7,Nyamakima_Market,2024,2,2024-02,11000.0,70.0,44.44,Kg
Nairobi,2024-02-15,41.11,Dry_White_Maize,2024-06,7,Nyamakima_Market,2024,2,2024-02,11000.0,70.0,44.44,Kg
Nairobi,2024-02-19,39.99,Dry_White_Maize,2024-07,8,Nyamakima_Market,2024,2,2024-02,6000.0,70.0,44.44,Kg
Nairobi,2024-02-19,39.99,Dry_White_Maize,2024-07,8,Gikomba_Market,2024,2,2024-02,6000.0,75.0,61.11,Kg
Nairobi,2024-02-19,39.99,Dry_White_Maize,2024-07,8,Nyamakima_Market,2024,2,2024-02,6000.0,70.0,44.44,Kg
Nairobi,2024-02-26,37.78,Dry_White_Maize,2024-08,9,Nyamakima_Market,2024,2,2024-02,15000.0,70.0,44.44,Kg
Nairobi,2024-02-26,37.78,Dry_White_Maize,2024-08,9,Nyamakima_Market,2024,2,2024-02,15000.0,70.0,45.0,Kg
Nairobi,2024-02-26,37.78,Dry_White_Maize,2024-08,9,Gikomba_Market,2024,2,2024-02,15000.0,75.0,61.11,Kg
Nairobi,2024-02-26,37.78,Dry_White_Maize,2024-08,9,Gikomba_Market,2024,2,2024-02,15000.0,80.0,61.11,Kg
Nairobi,2024-02-26,37.78,Dry_White_Maize,2024-08,9,Nyamakima_Market,2024,3,2024-03,15000.0,70.0,44.44,Kg
Nairobi,2024-02-26,40.0,Dry_White_Maize,2024-08,9,Nyamakima_Market,2024,2,2024-02,15000.0,70.0,44.44,Kg
Nairobi,2024-02-26,40.0,Dry_White_Maize,2024-08,9,Nyamakima_Market,2024,2,2024-02,15000.0,70.0,45.0,Kg
Nairobi,2024-02-26,40.0,Dry_White_Maize,2024-08,9,Gikomba_Market,2024,2,2024-02,15000.0,75.0,61.11,Kg
Nairobi,2024-02-26,40.0,Dry_White_Maize,2024-08,9,Gikomba_Market,2024,2,2024-02,15000.0,80.0,61.11,Kg
Nairobi,2024-02-26,40.0,Dry_White_Maize,2024-08,9,Nyamakima_Market,2024,3,2024-03,15000.0,70.0,44.44,Kg
Nairobi,2024-03-08,36.11,Dry_White_Maize,2024-09,10,Nyamakima_Market,2024,3,2024-03,5000.0,70.0,44.44,Kg
Nairobi,2024-03-08,36.11,Dry_White_Maize,2024-09,10,Nyamakima_Market,2024,3,2024-03,5000.0,70.0,44.44,Kg
Nairobi,2024-03-08,36.11,Dry_White_Maize,2024-09,10,Nyamakima_Market,2024,3,2024-03,5000.0,70.0,44.44,Kg
Nairobi,2024-03-21,35.56,Dry_White_Maize,2024-11,12,Nyamakima_Market,2024,3,2024-03,4500.0,70.0,44.44,Kg
Nairobi,2024-03-22,36.11,Dry_White_Maize,2024-11,12,Nyamakima_Market,2024,3,2024-03,4500.0,70.0,44.44,Kg
Nairobi,2024-03-26,34.0,Dry_White_Maize,2024-12,13,Nyamakima_Market,2024,3,2024-03,4500.0,70.0,44.44,Kg
Nairobi,2024-03-26,34.0,Dry_White_Maize,2024-12,13,Nyamakima_Market,2024,3,2024-03,4500.0,70.0,44.44,Kg
Nairobi,2024-03-26,34.0,Dry_White_Maize,2024-12,13,Nyamakima_Market,2024,3,2024-03,4500.0,70.0,44.44,Kg
Nairobi,2024-03-26,34.0,Dry_White_Maize,2024-12,13,Nyamakima_Market,2024,3,2024-03,4500.0,70.0,44.44,Kg
Nairobi,2024-03-26,34.0,Dry_White_Maize,2024-12,13,Gikomba_Market,2024,3,2024-03,4500.0,80.0,61.11,Kg
Nairobi,2024-03-26,47.0,Dry_White_Maize,2024-12,13,Nyamakima_Market,2024,3,2024-03,4500.0,70.0,44.44,Kg
Nairobi,2024-03-26,47.0,Dry_White_Maize,2024-12,13,Nyamakima_Market,2024,3,2024-03,4500.0,70.0,44.44,Kg
Nairobi,2024-03-26,47.0,Dry_White_Maize,2024-12,13,Nyamakima_Market,2024,3,2024-03,4500.0,70.0,44.44,Kg
Nairobi,2024-03-26,47.0,Dry_White_Maize,2024-12,13,Nyamakima_Market,2024,3,2024-03,4500.0,70.0,44.44,Kg
Nairobi,2024-03-26,47.0,Dry_White_Maize,2024-12,13,Gikomba_Market,2024,3,2024-03,4500.0,80.0,61.11,Kg
Nairobi,2024-03-26,36.0,Dry_White_Maize,2024-12,13,Nyamakima_Market,2024,3,2024-03,4500.0,70.0,44.44,Kg
Nairobi,2024-03-26,36.0,Dry_White_Maize,2024-12,13,Nyamakima_Market,2024,3,2024-03,4500.0,70.0,44.44,Kg
Nairobi,2024-03-26,36.0,Dry_White_Maize,2024-12,13,Nyamakima_Market,2024,3,2024-03,4500.0,70.0,44.44,Kg
Nairobi,2024-03-26,36.0,Dry_White_Maize,2024-12,13,Nyamakima_Market,2024,3,2024-03,4500.0,70.0,44.44,Kg
Nairobi,2024-03-26,36.0,Dry_White_Maize,2024-12,13,Gikomba_Market,2024,3,2024-03,4500.0,80.0,61.11,Kg
Nairobi,2024-04-03,35.56,Dry_White_Maize,2024-13,14,Nyamakima_Market,2024,4,2024-04,4500.0,70.0,44.44,Kg
Nairobi,2024-04-03,35.56,Dry_White_Maize,2024-13,14,Gikomba_Market,2024,4,2024-04,4500.0,75.0,55.56,Kg
Nairobi,2024-04-03,35.56,Dry_White_Maize,2024-13,14,Nyamakima_Market,2024,4,2024-04,4500.0,70.0,44.44,Kg
Nairobi,2024-04-17,35.56,Dry_White_Maize,2024-15,16,Nyamakima_Market,2024,4,2024-04,6000.0,70.0,42.22,Kg
Nairobi,2024-04-17,35.56,Dry_White_Maize,2024-15,16,Kawangware_Market,2024,4,2024-04,6000.0,70.0,45.0,Kg
Nairobi,2024-04-17,35.56,Dry_White_Maize,2024-15,16,Gikomba_Market,2024,4,2024-04,6000.0,75.0,61.11,Kg
Nairobi,2024-04-17,35.56,Dry_White_Maize,2024-15,16,Nyamakima_Market,2024,4,2024-04,6000.0,70.0,42.22,Kg
Nairobi,2024-04-17,35.56,Dry_White_Maize,2024-15,16,Nyamakima_Market,2024,4,2024-04,6000.0,70.0,42.22,Kg
Nairobi,2024-04-17,35.56,Dry_White_Maize,2024-15,16,Kawangware_Market,2024,4,2024-04,6000.0,70.0,45.0,Kg
Nairobi,2024-04-17,35.56,Dry_White_Maize,2024-15,16,Gikomba_Market,2024,4,2024-04,6000.0,70.0,55.56,Kg
Nairobi,2024-04-17,35.56,Dry_White_Maize,2024-15,16,Nyamakima_Market,2024,4,2024-04,6000.0,70.0,42.22,Kg
Nairobi,2024-04-17,35.56,Dry_White_Maize,2024-15,16,Kangemi_Market,2024,4,2024-04,6000.0,40.0,38.89,Kg
Nairobi,2024-04-17,35.56,Dry_White_Maize,2024-15,16,Kangemi_Market,2024,4,2024-04,6000.0,40.0,38.89,Kg
Nairobi,2024-04-22,38.0,Dry_White_Maize,2024-16,17,Kangemi_Market,2024,4,2024-04,4500.0,40.0,103.33,Kg
Nairobi,2024-04-22,38.0,Dry_White_Maize,2024-16,17,Gikomba_Market,2024,4,2024-04,4500.0,75.0,61.11,Kg
Nairobi,2024-04-22,38.0,Dry_White_Maize,2024-16,17,Nyamakima_Market,2024,4,2024-04,4500.0,70.0,42.22,Kg
Nairobi,2024-04-22,38.0,Dry_White_Maize,2024-16,17,Nyamakima_Market,2024,4,2024-04,4500.0,70.0,42.22,Kg
Nairobi,2024-04-22,38.0,Dry_White_Maize,2024-16,17,Gikomba_Market,2024,4,2024-04,4500.0,75.0,57.78,Kg
Nairobi,2024-04-22,38.0,Dry_White_Maize,2024-16,17,Nyamakima_Market,2024,4,2024-04,4500.0,70.0,42.22,Kg
Nairobi,2024-04-22,38.0,Dry_White_Maize,2024-16,17,Kangemi_Market,2024,4,2024-04,4500.0,40.0,71.11,Kg
Nairobi,2024-04-22,38.0,Dry_White_Maize,2024-16,17,Kangemi_Market,2024,4,2024-04,4500.0,40.0,38.89,Kg
Nairobi,2024-04-22,38.0,Dry_White_Maize,2024-16,17,Nyamakima_Market,2024,4,2024-04,4500.0,70.0,42.22,Kg
Nairobi,2024-04-23,33.89,Dry_White_Maize,2024-16,17,Kangemi_Market,2024,4,2024-04,4500.0,40.0,103.33,Kg
Nairobi,2024-04-23,33.89,Dry_White_Maize,2024-16,17,Gikomba_Market,2024,4,2024-04,4500.0,75.0,61.11,Kg
Nairobi,2024-04-23,33.89,Dry_White_Maize,2024-16,17,Nyamakima_Market,2024,4,2024-04,4500.0,70.0,42.22,Kg
Nairobi,2024-04-23,33.89,Dry_White_Maize,2024-16,17,Nyamakima_Market,2024,4,2024-04,4500.0,70.0,42.22,Kg
Nairobi,2024-04-23,33.89,Dry_White_Maize,2024-16,17,Gikomba_Market,2024,4,2024-04,4500.0,75.0,57.78,Kg
Nairobi,2024-04-23,33.89,Dry_White_Maize,2024-16,17,Nyamakima_Market,2024,4,2024-04,4500.0,70.0,42.22,Kg
Nairobi,2024-04-23,33.89,Dry_White_Maize,2024-16,17,Kangemi_Market,2024,4,2024-04,4500.0,40.0,71.11,Kg
Nairobi,2024-04-23,33.89,Dry_White_Maize,2024-16,17,Kangemi_Market,2024,4,2024-04,4500.0,40.0,38.89,Kg
Nairobi,2024-04-23,33.89,Dry_White_Maize,2024-16,17,Nyamakima_Market,2024,4,2024-04,4500.0,70.0,42.22,Kg
Nairobi,2024-04-23,35.0,Dry_White_Maize,2024-16,17,Kangemi_Market,2024,4,2024-04,4500.0,40.0,103.33,Kg
Nairobi,2024-04-23,35.0,Dry_White_Maize,2024-16,17,Gikomba_Market,2024,4,2024-04,4500.0,75.0,61.11,Kg
Nairobi,2024-04-23,35.0,Dry_White_Maize,2024-16,17,Nyamakima_Market,2024,4,2024-04,4500.0,70.0,42.22,Kg
Nairobi,2024-04-23,35.0,Dry_White_Maize,2024-16,17,Nyamakima_Market,2024,4,2024-04,4500.0,70.0,42.22,Kg
Nairobi,2024-04-23,35.0,Dry_White_Maize,2024-16,17,Gikomba_Market,2024,4,2024-04,4500.0,75.0,57.78,Kg
Nairobi,2024-04-23,35.0,Dry_White_Maize,2024-16,17,Nyamakima_Market,2024,4,2024-04,4500.0,70.0,42.22,Kg
Nairobi,2024-04-23,35.0,Dry_White_Maize,2024-16,17,Kangemi_Market,2024,4,2024-04,4500.0,40.0,71.11,Kg
Nairobi,2024-04-23,35.0,Dry_White_Maize,2024-16,17,Kangemi_Market,2024,4,2024-04,4500.0,40.0,38.89,Kg
Nairobi,2024-04-23,35.0,Dry_White_Maize,2024-16,17,Nyamakima_Market,2024,4,2024-04,4500.0,70.0,42.22,Kg
Nairobi,2024-04-30,33.33,Dry_White_Maize,2024-17,18,Gikomba_Market,2024,4,2024-04,4750.0,75.0,55.56,Kg
Nairobi,2024-04-30,33.33,Dry_White_Maize,2024-17,18,Nyamakima_Market,2024,4,2024-04,4750.0,70.0,42.22,Kg
Nairobi,2024-04-30,33.33,Dry_White_Maize,2024-17,18,Kangemi_Market,2024,4,2024-04,4750.0,45.0,40.0,Kg
Nairobi,2024-04-30,33.33,Dry_White_Maize,2024-17,18,Kangemi_Market,2024,4,2024-04,4750.0,45.0,38.89,Kg
Nairobi,2024-04-30,33.33,Dry_White_Maize,2024-17,18,Gikomba_Market,2024,4,2024-04,4750.0,60.0,50.0,Kg
Nairobi,2024-04-30,33.33,Dry_White_Maize,2024-17,18,Nairobi_Wakulima_Market,2024,4,2024-04,4750.0,70.0,43.0,Kg
Nairobi,2024-04-30,33.33,Dry_White_Maize,2024-17,18,Gikomba_Market,2024,5,2024-05,4750.0,60.0,55.56,Kg
Nairobi,2024-04-30,33.33,Dry_White_Maize,2024-17,18,Nyamakima_Market,2024,5,2024-05,4750.0,70.0,43.0,Kg
Nairobi,2024-04-30,33.33,Dry_White_Maize,2024-17,18,Gikomba_Market,2024,5,2024-05,4750.0,65.0,55.56,Kg
Nairobi,2024-04-30,33.33,Dry_White_Maize,2024-17,18,Kawangware_Market,2024,5,2024-05,4750.0,50.0,40.0,Kg
Nairobi,2024-04-30,33.33,Dry_White_Maize,2024-17,18,Kawangware_Market,2024,5,2024-05,4750.0,50.0,40.0,Kg
Nairobi,2024-05-07,36.6,Dry_White_Maize,2024-18,19,Kawangware_Market,2024,5,2024-05,11000.0,50.0,40.0,Kg
Nairobi,2024-05-07,36.6,Dry_White_Maize,2024-18,19,Kangemi_Market,2024,5,2024-05,11000.0,45.0,38.335,Kg
Nairobi,2024-05-07,36.6,Dry_White_Maize,2024-18,19,Kawangware_Market,2024,5,2024-05,11000.0,50.0,40.0,Kg
Nairobi,2024-05-07,36.6,Dry_White_Maize,2024-18,19,Kangemi_Market,2024,5,2024-05,11000.0,45.0,37.78,Kg
Nairobi,2024-05-07,36.6,Dry_White_Maize,2024-18,19,Nyamakima_Market,2024,5,2024-05,11000.0,70.0,43.0,Kg
Nairobi,2024-05-07,36.6,Dry_White_Maize,2024-18,19,Gikomba_Market,2024,5,2024-05,11000.0,65.0,55.56,Kg
Nairobi,2024-05-07,36.6,Dry_White_Maize,2024-18,19,Gikomba_Market,2024,5,2024-05,11000.0,60.0,55.56,Kg
Nairobi,2024-05-07,36.6,Dry_White_Maize,2024-18,19,Nyamakima_Market,2024,5,2024-05,11000.0,70.0,43.0,Kg
Nairobi,2024-05-07,36.6,Dry_White_Maize,2024-18,19,Kawangware_Market,2024,5,2024-05,11000.0,50.0,40.0,Kg
Nairobi,2024-05-07,36.6,Dry_White_Maize,2024-18,19,Nyamakima_Market,2024,5,2024-05,11000.0,70.0,43.0,Kg
Nairobi,2024-05-07,36.6,Dry_White_Maize,2024-18,19,Gikomba_Market,2024,5,2024-05,11000.0,75.0,55.56,Kg
Nairobi,2024-05-07,36.6,Dry_White_Maize,2024-18,19,Kawangware_Market,2024,5,2024-05,11000.0,50.0,40.0,Kg
Nairobi,2024-05-07,36.6,Dry_White_Maize,2024-18,19,Kangemi_Market,2024,5,2024-05,11000.0,45.0,38.335,Kg
Nairobi,2024-05-07,36.6,Dry_White_Maize,2024-18,19,Kangemi_Market,2024,5,2024-05,11000.0,45.0,38.89,Kg
Nairobi,2024-05-07,36.6,Dry_White_Maize,2024-18,19,Gikomba_Market,2024,5,2024-05,11000.0,65.0,55.56,Kg
Nairobi,2024-05-07,36.6,Dry_White_Maize,2024-18,19,Kawangware_Market,2024,5,2024-05,11000.0,50.0,40.0,Kg
Nairobi,2024-05-07,36.6,Dry_White_Maize,2024-18,19,Gikomba_Market,2024,5,2024-05,11000.0,65.0,30.0,Kg
Nairobi,2024-05-07,36.6,Dry_White_Maize,2024-18,19,Kawangware_Market,2024,5,2024-05,11000.0,50.0,40.0,Kg
Nairobi,2024-05-07,36.6,Dry_White_Maize,2024-18,19,Kawangware_Market,2024,5,2024-05,11000.0,50.0,40.0,Kg
Nairobi,2024-05-08,36.6,Dry_White_Maize,2024-18,19,Kawangware_Market,2024,5,2024-05,11000.0,50.0,40.0,Kg
Nairobi,2024-05-08,36.6,Dry_White_Maize,2024-18,19,Kangemi_Market,2024,5,2024-05,11000.0,45.0,38.335,Kg
Nairobi,2024-05-08,36.6,Dry_White_Maize,2024-18,19,Kawangware_Market,2024,5,2024-05,11000.0,50.0,40.0,Kg
Nairobi,2024-05-08,36.6,Dry_White_Maize,2024-18,19,Kangemi_Market,2024,5,2024-05,11000.0,45.0,37.78,Kg
Nairobi,2024-05-08,36.6,Dry_White_Maize,2024-18,19,Nyamakima_Market,2024,5,2024-05,11000.0,70.0,43.0,Kg
Nairobi,2024-05-08,36.6,Dry_White_Maize,2024-18,19,Gikomba_Market,2024,5,2024-05,11000.0,65.0,55.56,Kg
Nairobi,2024-05-08,36.6,Dry_White_Maize,2024-18,19,Gikomba_Market,2024,5,2024-05,11000.0,60.0,55.56,Kg
Nairobi,2024-05-08,36.6,Dry_White_Maize,2024-18,19,Nyamakima_Market,2024,5,2024-05,11000.0,70.0,43.0,Kg
Nairobi,2024-05-08,36.6,Dry_White_Maize,2024-18,19,Kawangware_Market,2024,5,2024-05,11000.0,50.0,40.0,Kg
Nairobi,2024-05-08,36.6,Dry_White_Maize,2024-18,19,Nyamakima_Market,2024,5,2024-05,11000.0,70.0,43.0,Kg
Nairobi,2024-05-08,36.6,Dry_White_Maize,2024-18,19,Gikomba_Market,2024,5,2024-05,11000.0,75.0,55.56,Kg
Nairobi,2024-05-08,36.6,Dry_White_Maize,2024-18,19,Kawangware_Market,2024,5,2024-05,11000.0,50.0,40.0,Kg
Nairobi,2024-05-08,36.6,Dry_White_Maize,2024-18,19,Kangemi_Market,2024,5,2024-05,11000.0,45.0,38.335,Kg
Nairobi,2024-05-08,36.6,Dry_White_Maize,2024-18,19,Kangemi_Market,2024,5,2024-05,11000.0,45.0,38.89,Kg
Nairobi,2024-05-08,36.6,Dry_White_Maize,2024-18,19,Gikomba_Market,2024,5,2024-05,11000.0,65.0,55.56,Kg
Nairobi,2024-05-08,36.6,Dry_White_Maize,2024-18,19,Kawangware_Market,2024,5,2024-05,11000.0,50.0,40.0,Kg
Nairobi,2024-05-08,36.6,Dry_White_Maize,2024-18,19,Gikomba_Market,2024,5,2024-05,11000.0,65.0,30.0,Kg
Nairobi,2024-05-08,36.6,Dry_White_Maize,2024-18,19,Kawangware_Market,2024,5,2024-05,11000.0,50.0,40.0,Kg
Nairobi,2024-05-08,36.6,Dry_White_Maize,2024-18,19,Kawangware_Market,2024,5,2024-05,11000.0,50.0,40.0,Kg
Nairobi,2024-05-09,36.6,Dry_White_Maize,2024-18,19,Kawangware_Market,2024,5,2024-05,11000.0,50.0,40.0,Kg
Nairobi,2024-05-09,36.6,Dry_White_Maize,2024-18,19,Kangemi_Market,2024,5,2024-05,11000.0,45.0,38.335,Kg
Nairobi,2024-05-09,36.6,Dry_White_Maize,2024-18,19,Kawangware_Market,2024,5,2024-05,11000.0,50.0,40.0,Kg
Nairobi,2024-05-09,36.6,Dry_White_Maize,2024-18,19,Kangemi_Market,2024,5,2024-05,11000.0,45.0,37.78,Kg
Nairobi,2024-05-09,36.6,Dry_White_Maize,2024-18,19,Nyamakima_Market,2024,5,2024-05,11000.0,70.0,43.0,Kg
Nairobi,2024-05-09,36.6,Dry_White_Maize,2024-18,19,Gikomba_Market,2024,5,2024-05,11000.0,65.0,55.56,Kg
Nairobi,2024-05-09,36.6,Dry_White_Maize,2024-18,19,Gikomba_Market,2024,5,2024-05,11000.0,60.0,55.56,Kg
Nairobi,2024-05-09,36.6,Dry_White_Maize,2024-18,19,Nyamakima_Market,2024,5,2024-05,11000.0,70.0,43.0,Kg
Nairobi,2024-05-09,36.6,Dry_White_Maize,2024-18,19,Kawangware_Market,2024,5,2024-05,11000.0,50.0,40.0,Kg
Nairobi,2024-05-09,36.6,Dry_White_Maize,2024-18,19,Nyamakima_Market,2024,5,2024-05,11000.0,70.0,43.0,Kg
Nairobi,2024-05-09,36.6,Dry_White_Maize,2024-18,19,Gikomba_Market,2024,5,2024-05,11000.0,75.0,55.56,Kg
Nairobi,2024-05-09,36.6,Dry_White_Maize,2024-18,19,Kawangware_Market,2024,5,2024-05,11000.0,50.0,40.0,Kg
Nairobi,2024-05-09,36.6,Dry_White_Maize,2024-18,19,Kangemi_Market,2024,5,2024-05,11000.0,45.0,38.335,Kg
Nairobi,2024-05-09,36.6,Dry_White_Maize,2024-18,19,Kangemi_Market,2024,5,2024-05,11000.0,45.0,38.89,Kg
Nairobi,2024-05-09,36.6,Dry_White_Maize,2024-18,19,Gikomba_Market,2024,5,2024-05,11000.0,65.0,55.56,Kg
Nairobi,2024-05-09,36.6,Dry_White_Maize,2024-18,19,Kawangware_Market,2024,5,2024-05,11000.0,50.0,40.0,Kg
Nairobi,2024-05-09,36.6,Dry_White_Maize,2024-18,19,Gikomba_Market,2024,5,2024-05,11000.0,65.0,30.0,Kg
Nairobi,2024-05-09,36.6,Dry_White_Maize,2024-18,19,Kawangware_Market,2024,5,2024-05,11000.0,50.0,40.0,Kg
Nairobi,2024-05-09,36.6,Dry_White_Maize,2024-18,19,Kawangware_Market,2024,5,2024-05,11000.0,50.0,40.0,Kg
Nairobi,2024-05-13,36.6,Dry_White_Maize,2024-19,20,Kawangware_Market,2024,5,2024-05,6000.0,50.0,40.0,Kg
Nairobi,2024-05-13,36.6,Dry_White_Maize,2024-19,20,Nyamakima_Market,2024,5,2024-05,6000.0,70.0,42.22,Kg
Nairobi,2024-05-13,36.6,Dry_White_Maize,2024-19,20,Kawangware_Market,2024,5,2024-05,6000.0,50.0,40.0,Kg
Nairobi,2024-05-13,36.6,Dry_White_Maize,2024-19,20,Kangemi_Market,2024,5,2024-05,6000.0,45.0,37.225,Kg
Nairobi,2024-05-13,36.6,Dry_White_Maize,2024-19,20,Kangemi_Market,2024,5,2024-05,6000.0,43.5,38.89,Kg
Nairobi,2024-05-13,36.6,Dry_White_Maize,2024-19,20,Gikomba_Market,2024,5,2024-05,6000.0,65.0,27.78,Kg
Nairobi,2024-05-13,36.6,Dry_White_Maize,2024-19,20,Gikomba_Market,2024,5,2024-05,6000.0,65.0,30.0,Kg
Nairobi,2024-05-13,36.6,Dry_White_Maize,2024-19,20,Nyamakima_Market,2024,5,2024-05,6000.0,70.0,42.22,Kg
Nairobi,2024-05-13,36.6,Dry_White_Maize,2024-19,20,Kawangware_Market,2024,5,2024-05,6000.0,50.0,40.0,Kg
Nairobi,2024-05-13,36.6,Dry_White_Maize,2024-19,20,Kangemi_Market,2024,5,2024-05,6000.0,42.0,35.56,Kg
Nairobi,2024-05-14,36.6,Dry_White_Maize,2024-19,20,Kawangware_Market,2024,5,2024-05,6000.0,50.0,40.0,Kg
Nairobi,2024-05-14,36.6,Dry_White_Maize,2024-19,20,Nyamakima_Market,2024,5,2024-05,6000.0,70.0,42.22,Kg
Nairobi,2024-05-14,36.6,Dry_White_Maize,2024-19,20,Kawangware_Market,2024,5,2024-05,6000.0,50.0,40.0,Kg
Nairobi,2024-05-14,36.6,Dry_White_Maize,2024-19,20,Kangemi_Market,2024,5,2024-05,6000.0,45.0,37.225,Kg
Nairobi,2024-05-14,36.6,Dry_White_Maize,2024-19,20,Kangemi_Market,2024,5,2024-05,6000.0,43.5,38.89,Kg
Nairobi,2024-05-14,36.6,Dry_White_Maize,2024-19,20,Gikomba_Market,2024,5,2024-05,6000.0,65.0,27.78,Kg
Nairobi,2024-05-14,36.6,Dry_White_Maize,2024-19,20,Gikomba_Market,2024,5,2024-05,6000.0,65.0,30.0,Kg
Nairobi,2024-05-14,36.6,Dry_White_Maize,2024-19,20,Nyamakima_Market,2024,5,2024-05,6000.0,70.0,42.22,Kg
Nairobi,2024-05-14,36.6,Dry_White_Maize,2024-19,20,Kawangware_Market,2024,5,2024-05,6000.0,50.0,40.0,Kg
Nairobi,2024-05-14,36.6,Dry_White_Maize,2024-19,20,Kangemi_Market,2024,5,2024-05,6000.0,42.0,35.56,Kg
Nairobi,2024-05-15,36.6,Dry_White_Maize,2024-19,20,Kawangware_Market,2024,5,2024-05,6000.0,50.0,40.0,Kg
Nairobi,2024-05-15,36.6,Dry_White_Maize,2024-19,20,Nyamakima_Market,2024,5,2024-05,6000.0,70.0,42.22,Kg
Nairobi,2024-05-15,36.6,Dry_White_Maize,2024-19,20,Kawangware_Market,2024,5,2024-05,6000.0,50.0,40.0,Kg
Nairobi,2024-05-15,36.6,Dry_White_Maize,2024-19,20,Kangemi_Market,2024,5,2024-05,6000.0,45.0,37.225,Kg
Nairobi,2024-05-15,36.6,Dry_White_Maize,2024-19,20,Kangemi_Market,2024,5,2024-05,6000.0,43.5,38.89,Kg
Nairobi,2024-05-15,36.6,Dry_White_Maize,2024-19,20,Gikomba_Market,2024,5,2024-05,6000.0,65.0,27.78,Kg
Nairobi,2024-05-15,36.6,Dry_White_Maize,2024-19,20,Gikomba_Market,2024,5,2024-05,6000.0,65.0,30.0,Kg
Nairobi,2024-05-15,36.6,Dry_White_Maize,2024-19,20,Nyamakima_Market,2024,5,2024-05,6000.0,70.0,42.22,Kg
Nairobi,2024-05-15,36.6,Dry_White_Maize,2024-19,20,Kawangware_Market,2024,5,2024-05,6000.0,50.0,40.0,Kg
Nairobi,2024-05-15,36.6,Dry_White_Maize,2024-19,20,Kangemi_Market,2024,5,2024-05,6000.0,42.0,35.56,Kg
Nairobi,2024-05-15,36.51,Dry_White_Maize,2024-19,20,Kawangware_Market,2024,5,2024-05,6000.0,50.0,40.0,Kg
Nairobi,2024-05-15,36.51,Dry_White_Maize,2024-19,20,Nyamakima_Market,2024,5,2024-05,6000.0,70.0,42.22,Kg
Nairobi,2024-05-15,36.51,Dry_White_Maize,2024-19,20,Kawangware_Market,2024,5,2024-05,6000.0,50.0,40.0,Kg
Nairobi,2024-05-15,36.51,Dry_White_Maize,2024-19,20,Kangemi_Market,2024,5,2024-05,6000.0,45.0,37.225,Kg
Nairobi,2024-05-15,36.51,Dry_White_Maize,2024-19,20,Kangemi_Market,2024,5,2024-05,6000.0,43.5,38.89,Kg
