Commodity_Classification_kamis,Commodity,Classification,County,Market,Date,Year,Month,Year_Month,WeekofYear,Year_Week,SupplyVolume,Retail,Wholesale_kamis,Commodity_Classification_agribora,Wholesale_agribora
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Nyamakima_Market,2023-03-07,2023,3,2023-03,10,2023-10,4500.0,80.0,62.22,Dry_White_Maize,36.11
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kangemi_Market,2023-03-07,2023,3,2023-03,10,2023-10,4500.0,75.0,66.67,Dry_White_Maize,36.11
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Nyamakima_Market,2023-03-08,2023,3,2023-03,10,2023-10,4500.0,80.0,62.22,Dry_White_Maize,36.11
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Nyamakima_Market,2023-03-09,2023,3,2023-03,10,2023-10,4500.0,90.0,70.0,Dry_White_Maize,36.11
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kangemi_Market,2023-03-09,2023,3,2023-03,10,2023-10,4500.0,75.0,68.89,Dry_White_Maize,36.11
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Nyamakima_Market,2023-03-10,2023,3,2023-03,10,2023-10,4500.0,90.0,62.22,Dry_White_Maize,36.11
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Nyamakima_Market,2023-03-13,2023,3,2023-03,11,2023-11,4625.0,90.0,70.0,Dry_White_Maize,36.0
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kangemi_Market,2023-03-13,2023,3,2023-03,11,2023-11,4625.0,75.0,68.89,Dry_White_Maize,36.0
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Nyamakima_Market,2023-03-14,2023,3,2023-03,11,2023-11,4625.0,90.0,70.0,Dry_White_Maize,36.0
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kangemi_Market,2023-03-14,2023,3,2023-03,11,2023-11,4625.0,75.0,66.67,Dry_White_Maize,36.0
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Nyamakima_Market,2023-03-14,2023,3,2023-03,11,2023-11,4625.0,90.0,70.0,Dry_White_Maize,36.0
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Nyamakima_Market,2023-03-15,2023,3,2023-03,11,2023-11,4625.0,90.0,70.0,Dry_White_Maize,36.0
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Nyamakima_Market,2023-03-16,2023,3,2023-03,11,2023-11,4625.0,90.0,70.0,Dry_White_Maize,36.0
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kangemi_Market,2023-03-21,2023,3,2023-03,12,2023-12,6000.0,90.0,67.78,Dry_White_Maize,35.835
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Nyamakima_Market,2023-03-21,2023,3,2023-03,12,2023-12,6000.0,90.0,70.0,Dry_White_Maize,35.835
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Nyamakima_Market,2023-03-22,2023,3,2023-03,12,2023-12,6000.0,90.0,70.0,Dry_White_Maize,35.835
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kangemi_Market,2023-03-22,2023,3,2023-03,12,2023-12,6000.0,90.0,66.67,Dry_White_Maize,35.835
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Nyamakima_Market,2023-03-23,2023,3,2023-03,12,2023-12,6000.0,90.0,70.0,Dry_White_Maize,35.835
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kangemi_Market,2023-03-23,2023,3,2023-03,12,2023-12,6000.0,90.0,67.78,Dry_White_Maize,35.835
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Nyamakima_Market,2023-03-24,2023,3,2023-03,12,2023-12,6000.0,90.0,70.0,Dry_White_Maize,35.835
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kangemi_Market,2023-03-24,2023,3,2023-03,12,2023-12,6000.0,90.0,66.67,Dry_White_Maize,35.835
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Nyamakima_Market,2023-03-27,2023,3,2023-03,13,2023-13,4750.0,90.0,70.0,Dry_White_Maize,36.0
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kangemi_Market,2023-03-27,2023,3,2023-03,13,2023-13,4750.0,90.0,66.67,Dry_White_Maize,36.0
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Nyamakima_Market,2023-03-28,2023,3,2023-03,13,2023-13,4750.0,90.0,70.0,Dry_White_Maize,36.0
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Nyamakima_Market,2023-03-29,2023,3,2023-03,13,2023-13,4750.0,90.0,70.0,Dry_White_Maize,36.0
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kangemi_Market,2023-03-29,2023,3,2023-03,13,2023-13,4750.0,90.0,64.44,Dry_White_Maize,36.0
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Nyamakima_Market,2023-04-03,2023,4,2023-04,14,2023-14,8500.0,90.0,70.0,Dry_White_Maize,35.56
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kangemi_Market,2023-04-03,2023,4,2023-04,14,2023-14,8500.0,90.0,64.44,Dry_White_Maize,35.56
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Nyamakima_Market,2023-04-04,2023,4,2023-04,14,2023-14,8500.0,90.0,70.0,Dry_White_Maize,35.56
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kangemi_Market,2023-04-04,2023,4,2023-04,14,2023-14,8500.0,90.0,66.67,Dry_White_Maize,35.56
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Nyamakima_Market,2023-04-05,2023,4,2023-04,14,2023-14,8500.0,90.0,70.0,Dry_White_Maize,35.56
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kangemi_Market,2023-04-05,2023,4,2023-04,14,2023-14,8500.0,90.0,64.44,Dry_White_Maize,35.56
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kangemi_Market,2023-04-11,2023,4,2023-04,15,2023-15,6500.0,80.0,118.0,Dry_White_Maize,35.56
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kangemi_Market,2023-04-13,2023,4,2023-04,15,2023-15,6500.0,80.0,67.78,Dry_White_Maize,35.56
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kangemi_Market,2023-04-13,2023,4,2023-04,15,2023-15,6500.0,80.0,68.89,Dry_White_Maize,35.56
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kangemi_Market,2023-04-14,2023,4,2023-04,15,2023-15,6500.0,80.0,68.89,Dry_White_Maize,35.56
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kangemi_Market,2023-04-17,2023,4,2023-04,16,2023-16,5250.0,80.0,68.89,Dry_White_Maize,35.56
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kangemi_Market,2023-04-18,2023,4,2023-04,16,2023-16,5250.0,80.0,68.89,Dry_White_Maize,35.56
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kangemi_Market,2023-04-20,2023,4,2023-04,16,2023-16,5250.0,80.0,68.89,Dry_White_Maize,35.56
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kawangware_Market,2023-04-21,2023,4,2023-04,16,2023-16,3000.0,59.09,49.09,Dry_White_Maize,35.56
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kawangware_Market,2023-04-22,2023,4,2023-04,16,2023-16,7500.0,60.0,50.91,Dry_White_Maize,35.56
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kawangware_Market,2023-04-23,2023,4,2023-04,16,2023-16,3500.0,60.0,49.09,Dry_White_Maize,35.56
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kawangware_Market,2023-04-24,2023,4,2023-04,17,2023-17,3000.0,60.0,49.09,Dry_White_Maize,36.5
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kangemi_Market,2023-04-24,2023,4,2023-04,17,2023-17,3000.0,75.0,68.89,Dry_White_Maize,36.5
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kawangware_Market,2023-04-25,2023,4,2023-04,17,2023-17,3500.0,63.64,54.55,Dry_White_Maize,36.5
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kangemi_Market,2023-04-25,2023,4,2023-04,17,2023-17,3000.0,75.0,66.67,Dry_White_Maize,36.5
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kawangware_Market,2023-04-26,2023,4,2023-04,17,2023-17,3000.0,60.91,53.64,Dry_White_Maize,36.5
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kawangware_Market,2023-04-29,2023,4,2023-04,17,2023-17,3000.0,67.27,56.36,Dry_White_Maize,36.5
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kangemi_Market,2023-04-30,2023,4,2023-04,17,2023-17,3500.0,64.55,68.89,Dry_White_Maize,36.5
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kawangware_Market,2023-05-01,2023,5,2023-05,18,2023-18,3000.0,64.55,54.55,Dry_White_Maize,33.33
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kangemi_Market,2023-05-01,2023,5,2023-05,18,2023-18,3500.0,64.55,66.67,Dry_White_Maize,33.33
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kangemi_Market,2023-05-02,2023,5,2023-05,18,2023-18,3500.0,64.55,65.56,Dry_White_Maize,33.33
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kawangware_Market,2023-05-03,2023,5,2023-05,18,2023-18,3000.0,63.64,54.55,Dry_White_Maize,33.33
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kawangware_Market,2023-05-04,2023,5,2023-05,18,2023-18,3500.0,63.64,54.55,Dry_White_Maize,33.33
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kawangware_Market,2023-05-05,2023,5,2023-05,18,2023-18,6000.0,65.45,55.45,Dry_White_Maize,33.33
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kangemi_Market,2023-05-05,2023,5,2023-05,18,2023-18,3500.0,64.55,70.0,Dry_White_Maize,33.33
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kawangware_Market,2023-05-06,2023,5,2023-05,18,2023-18,5000.0,65.45,55.45,Dry_White_Maize,33.33
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kangemi_Market,2023-05-06,2023,5,2023-05,18,2023-18,3500.0,64.55,70.0,Dry_White_Maize,33.33
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kangemi_Market,2023-05-07,2023,5,2023-05,18,2023-18,4250.0,65.45,71.11,Dry_White_Maize,33.33
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kawangware_Market,2023-05-08,2023,5,2023-05,19,2023-19,6000.0,65.45,55.45,Dry_White_Maize,36.6
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kangemi_Market,2023-05-08,2023,5,2023-05,19,2023-19,4250.0,65.45,72.22,Dry_White_Maize,36.6
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kawangware_Market,2023-05-09,2023,5,2023-05,19,2023-19,3500.0,65.45,55.45,Dry_White_Maize,36.6
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kangemi_Market,2023-05-09,2023,5,2023-05,19,2023-19,4250.0,65.45,71.11,Dry_White_Maize,36.6
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kangemi_Market,2023-05-11,2023,5,2023-05,19,2023-19,4250.0,65.45,70.0,Dry_White_Maize,36.6
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kawangware_Market,2023-05-12,2023,5,2023-05,19,2023-19,5000.0,66.36,55.45,Dry_White_Maize,36.6
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kangemi_Market,2023-05-12,2023,5,2023-05,19,2023-19,4250.0,65.45,71.11,Dry_White_Maize,36.6
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kawangware_Market,2023-05-13,2023,5,2023-05,19,2023-19,3500.0,65.45,56.36,Dry_White_Maize,36.6
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kawangware_Market,2023-05-14,2023,5,2023-05,19,2023-19,2500.0,67.27,57.27,Dry_White_Maize,36.6
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kangemi_Market,2023-05-15,2023,5,2023-05,20,2023-20,3000.0,80.0,70.0,Dry_White_Maize,36.6
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kawangware_Market,2023-05-15,2023,5,2023-05,20,2023-20,6000.0,67.27,57.27,Dry_White_Maize,36.6
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kawangware_Market,2023-05-16,2023,5,2023-05,20,2023-20,5000.0,67.27,57.27,Dry_White_Maize,36.6
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kangemi_Market,2023-05-17,2023,5,2023-05,20,2023-20,3000.0,80.0,73.33,Dry_White_Maize,36.6
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kawangware_Market,2023-05-17,2023,5,2023-05,20,2023-20,3000.0,67.27,57.27,Dry_White_Maize,36.6
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kangemi_Market,2023-05-18,2023,5,2023-05,20,2023-20,3000.0,80.0,72.22,Dry_White_Maize,36.6
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kawangware_Market,2023-05-18,2023,5,2023-05,20,2023-20,2800.0,67.27,57.27,Dry_White_Maize,36.6
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kawangware_Market,2023-05-19,2023,5,2023-05,20,2023-20,5000.0,70.91,60.0,Dry_White_Maize,36.6
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kawangware_Market,2023-05-20,2023,5,2023-05,20,2023-20,3000.0,70.0,60.0,Dry_White_Maize,36.6
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kawangware_Market,2023-05-22,2023,5,2023-05,21,2023-21,6000.0,84.44,73.33,Dry_White_Maize,36.67
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Gikomba_Market,2023-05-22,2023,5,2023-05,21,2023-21,4754.0,85.0,80.0,Dry_White_Maize,36.67
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Nyamakima_Market,2023-05-22,2023,5,2023-05,21,2023-21,4754.0,100.0,77.78,Dry_White_Maize,36.67
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kangemi_Market,2023-05-22,2023,5,2023-05,21,2023-21,4754.0,90.0,71.11,Dry_White_Maize,36.67
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Gikomba_Market,2023-05-23,2023,5,2023-05,21,2023-21,4754.0,90.0,80.0,Dry_White_Maize,36.67
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Nyamakima_Market,2023-05-23,2023,5,2023-05,21,2023-21,4754.0,100.0,77.78,Dry_White_Maize,36.67
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kangemi_Market,2023-05-23,2023,5,2023-05,21,2023-21,4754.0,90.0,70.0,Dry_White_Maize,36.67
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kawangware_Market,2023-05-24,2023,5,2023-05,21,2023-21,4754.0,90.0,76.67,Dry_White_Maize,36.67
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Gikomba_Market,2023-05-24,2023,5,2023-05,21,2023-21,4754.0,87.5,80.0,Dry_White_Maize,36.67
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Nyamakima_Market,2023-05-24,2023,5,2023-05,21,2023-21,4754.0,100.0,77.78,Dry_White_Maize,36.67
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kawangware_Market,2023-05-25,2023,5,2023-05,21,2023-21,4754.0,80.0,76.67,Dry_White_Maize,36.67
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Gikomba_Market,2023-05-25,2023,5,2023-05,21,2023-21,4754.0,100.0,77.78,Dry_White_Maize,36.67
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kangemi_Market,2023-05-25,2023,5,2023-05,21,2023-21,4754.0,90.0,72.22,Dry_White_Maize,36.67
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Nyamakima_Market,2023-05-26,2023,5,2023-05,21,2023-21,4754.0,100.0,77.78,Dry_White_Maize,36.67
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kawangware_Market,2023-05-26,2023,5,2023-05,21,2023-21,3508.0,90.0,80.0,Dry_White_Maize,36.67
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kawangware_Market,2023-05-29,2023,5,2023-05,22,2023-22,3000.0,80.0,80.0,Dry_White_Maize,38.33
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Nyamakima_Market,2023-05-29,2023,5,2023-05,22,2023-22,3000.0,100.0,77.78,Dry_White_Maize,38.33
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kangemi_Market,2023-05-29,2023,5,2023-05,22,2023-22,3000.0,100.0,70.0,Dry_White_Maize,38.33
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Nyamakima_Market,2023-05-30,2023,5,2023-05,22,2023-22,3000.0,90.0,77.78,Dry_White_Maize,38.33
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Gikomba_Market,2023-05-30,2023,5,2023-05,22,2023-22,3000.0,100.0,77.78,Dry_White_Maize,38.33
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kawangware_Market,2023-05-31,2023,5,2023-05,22,2023-22,3000.0,90.0,70.0,Dry_White_Maize,38.33
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Nyamakima_Market,2023-05-31,2023,5,2023-05,22,2023-22,3000.0,100.0,77.78,Dry_White_Maize,38.33
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Gikomba_Market,2023-05-31,2023,5,2023-05,22,2023-22,3000.0,100.0,77.78,Dry_White_Maize,38.33
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kawangware_Market,2023-06-01,2023,6,2023-06,22,2023-22,3500.0,95.0,80.0,Dry_White_Maize,38.33
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Gikomba_Market,2023-06-02,2023,6,2023-06,22,2023-22,3000.0,100.0,80.0,Dry_White_Maize,38.33
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kawangware_Market,2023-06-02,2023,6,2023-06,22,2023-22,2000.0,100.0,85.0,Dry_White_Maize,38.33
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Nyamakima_Market,2023-06-02,2023,6,2023-06,22,2023-22,3000.0,100.0,77.78,Dry_White_Maize,38.33
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kawangware_Market,2023-06-04,2023,6,2023-06,22,2023-22,1000.0,100.0,80.0,Dry_White_Maize,38.33
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kawangware_Market,2023-06-04,2023,6,2023-06,22,2023-22,1000.0,100.0,80.0,Dry_White_Maize,38.33
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kawangware_Market,2023-06-04,2023,6,2023-06,22,2023-22,1000.0,100.0,80.0,Dry_White_Maize,38.33
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Nyamakima_Market,2023-06-05,2023,6,2023-06,23,2023-23,1800.0,100.0,77.78,Dry_White_Maize,38.33
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Gikomba_Market,2023-06-05,2023,6,2023-06,23,2023-23,1800.0,100.0,81.11,Dry_White_Maize,38.33
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kangemi_Market,2023-06-05,2023,6,2023-06,23,2023-23,1800.0,100.0,70.0,Dry_White_Maize,38.33
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Gikomba_Market,2023-06-06,2023,6,2023-06,23,2023-23,1800.0,100.0,81.11,Dry_White_Maize,38.33
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kawangware_Market,2023-06-06,2023,6,2023-06,23,2023-23,1000.0,100.0,77.78,Dry_White_Maize,38.33
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Nyamakima_Market,2023-06-06,2023,6,2023-06,23,2023-23,9000.0,100.0,77.78,Dry_White_Maize,38.33
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kangemi_Market,2023-06-06,2023,6,2023-06,23,2023-23,1800.0,100.0,66.67,Dry_White_Maize,38.33
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Nyamakima_Market,2023-06-07,2023,6,2023-06,23,2023-23,5400.0,100.0,77.78,Dry_White_Maize,38.33
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Gikomba_Market,2023-06-07,2023,6,2023-06,23,2023-23,1800.0,100.0,80.0,Dry_White_Maize,38.33
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Gikomba_Market,2023-06-08,2023,6,2023-06,23,2023-23,1800.0,100.0,80.0,Dry_White_Maize,38.33
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Nyamakima_Market,2023-06-08,2023,6,2023-06,23,2023-23,5400.0,100.0,77.78,Dry_White_Maize,38.33
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kawangware_Market,2023-06-10,2023,6,2023-06,23,2023-23,3000.0,100.0,80.0,Dry_White_Maize,38.33
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Nyamakima_Market,2023-06-12,2023,6,2023-06,24,2023-24,2000.0,100.0,77.78,Dry_White_Maize,38.33
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Gikomba_Market,2023-06-12,2023,6,2023-06,24,2023-24,2000.0,100.0,80.0,Dry_White_Maize,38.33
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kawangware_Market,2023-06-12,2023,6,2023-06,24,2023-24,5000.0,100.0,80.0,Dry_White_Maize,38.33
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kangemi_Market,2023-06-12,2023,6,2023-06,24,2023-24,2000.0,90.0,70.0,Dry_White_Maize,38.33
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kangemi_Market,2023-06-13,2023,6,2023-06,24,2023-24,2000.0,80.0,75.0,Dry_White_Maize,38.33
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Gikomba_Market,2023-06-13,2023,6,2023-06,24,2023-24,2000.0,100.0,80.0,Dry_White_Maize,38.33
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Gikomba_Market,2023-06-13,2023,6,2023-06,24,2023-24,2000.0,100.0,80.0,Dry_White_Maize,38.33
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Nyamakima_Market,2023-06-13,2023,6,2023-06,24,2023-24,2000.0,100.0,77.78,Dry_White_Maize,38.33
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kawangware_Market,2023-06-13,2023,6,2023-06,24,2023-24,1000.0,100.0,80.0,Dry_White_Maize,38.33
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Gikomba_Market,2023-06-14,2023,6,2023-06,24,2023-24,2000.0,100.0,80.0,Dry_White_Maize,38.33
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kangemi_Market,2023-06-14,2023,6,2023-06,24,2023-24,2000.0,90.0,71.11,Dry_White_Maize,38.33
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Nyamakima_Market,2023-06-14,2023,6,2023-06,24,2023-24,2000.0,100.0,77.78,Dry_White_Maize,38.33
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kawangware_Market,2023-06-14,2023,6,2023-06,24,2023-24,1000.0,100.0,80.0,Dry_White_Maize,38.33
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kangemi_Market,2023-06-15,2023,6,2023-06,24,2023-24,2000.0,100.0,70.0,Dry_White_Maize,38.33
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Gikomba_Market,2023-06-15,2023,6,2023-06,24,2023-24,2000.0,95.0,77.78,Dry_White_Maize,38.33
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Nyamakima_Market,2023-06-15,2023,6,2023-06,24,2023-24,2000.0,100.0,77.78,Dry_White_Maize,38.33
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kawangware_Market,2023-06-16,2023,6,2023-06,24,2023-24,3000.0,100.0,80.0,Dry_White_Maize,38.33
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Nyamakima_Market,2023-06-19,2023,6,2023-06,25,2023-25,5500.0,100.0,77.78,Dry_White_Maize,32.22
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Gikomba_Market,2023-06-19,2023,6,2023-06,25,2023-25,5500.0,95.0,77.78,Dry_White_Maize,32.22
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Gikomba_Market,2023-06-20,2023,6,2023-06,25,2023-25,5500.0,100.0,77.78,Dry_White_Maize,32.22
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Nyamakima_Market,2023-06-20,2023,6,2023-06,25,2023-25,5500.0,100.0,77.78,Dry_White_Maize,32.22
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Nyamakima_Market,2023-06-21,2023,6,2023-06,25,2023-25,5500.0,100.0,77.78,Dry_White_Maize,32.22
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kawangware_Market,2023-06-21,2023,6,2023-06,25,2023-25,5500.0,90.0,75.56,Dry_White_Maize,32.22
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Nyamakima_Market,2023-06-22,2023,6,2023-06,25,2023-25,5500.0,100.0,77.78,Dry_White_Maize,32.22
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Gikomba_Market,2023-06-23,2023,6,2023-06,25,2023-25,5500.0,100.0,77.78,Dry_White_Maize,32.22
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kawangware_Market,2023-06-23,2023,6,2023-06,25,2023-25,5500.0,90.0,75.56,Dry_White_Maize,32.22
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Nyamakima_Market,2023-06-23,2023,6,2023-06,25,2023-25,5500.0,100.0,77.78,Dry_White_Maize,32.22
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Gikomba_Market,2023-06-26,2023,6,2023-06,26,2023-26,6550.0,100.0,77.78,Dry_White_Maize,38.33
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Nyamakima_Market,2023-06-26,2023,6,2023-06,26,2023-26,6550.0,100.0,77.78,Dry_White_Maize,38.33
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Gikomba_Market,2023-06-27,2023,6,2023-06,26,2023-26,6550.0,100.0,77.78,Dry_White_Maize,38.33
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Gikomba_Market,2023-06-29,2023,6,2023-06,26,2023-26,6550.0,95.0,77.78,Dry_White_Maize,38.33
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Nyamakima_Market,2023-06-29,2023,6,2023-06,26,2023-26,6550.0,100.0,77.78,Dry_White_Maize,38.33
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kangemi_Market,2023-06-29,2023,6,2023-06,26,2023-26,6550.0,85.0,60.0,Dry_White_Maize,38.33
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kangemi_Market,2023-06-30,2023,6,2023-06,26,2023-26,6550.0,85.0,60.0,Dry_White_Maize,38.33
